generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
286,359,6.838790936635747e-06,1.0405559173447484e-05,8.463971721946062e-06,6.904596695488689e-07
287,367,6.803217749768867e-06,1.0337555116779878e-05,8.475393249454077e-06,6.940788751282046e-07
288,358,6.737823659933226e-06,1.0516537322501621e-05,8.489220724092744e-06,7.20134371722717e-07
289,363,6.706556048043762e-06,1.0516537322501621e-05,8.46814778116981e-06,7.056163141557399e-07
290,349,6.737823659933226e-06,1.0196576931815839e-05,8.469045495563307e-06,7.074802358544684e-07
291,351,6.5063423253743775e-06,1.0196576931815839e-05,8.489260429809787e-06,6.922046139790182e-07
292,357,6.729225056122413e-06,1.0196576931815839e-05,8.436674248350555e-06,6.574513535988684e-07
293,359,6.729225056122413e-06,1.0110001130577094e-05,8.39216864649119e-06,6.595589270518522e-07
294,348,6.415276290037233e-06,1.0015533962980654e-05,8.407212676672093e-06,6.620029323841891e-07
295,366,6.729225056122413e-06,1.0048247679340763e-05,8.454761092016778e-06,6.28009551972903e-07
296,354,6.729225056122413e-06,1.0048247679340763e-05,8.41452471295026e-06,6.718507797430133e-07
