generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
285,336,5.918043202926601e-06,7.793180152459145e-06,7.602742448896586e-06,2.6815478356695665e-07
286,342,6.6513874288066906e-06,7.793180152459145e-06,7.62959473416532e-06,2.3109195291256847e-07
287,340,5.826671523779285e-06,7.793180152459145e-06,7.623748693315099e-06,2.485798888145334e-07
288,343,5.826671523779285e-06,7.793180152459145e-06,7.625740064968341e-06,2.5517924341328944e-07
289,326,5.826671523779285e-06,7.812885793387218e-06,7.61506038087159e-06,2.903410088723215e-07
290,336,5.826671523779285e-06,7.812885793387218e-06,7.600937374954885e-06,3.163209214779559e-07
291,324,6.012852134576851e-06,7.793180152459145e-06,7.598296604819197e-06,3.0975948561565385e-07
292,339,6.012852134576851e-06,7.793180152459145e-06,7.59633592261118e-06,3.080376629459223e-07
293,346,6.377987858264971e-06,7.797671916786938e-06,7.6047222198491095e-06,2.9861610777703316e-07
294,346,6.252573252222874e-06,7.793180152459145e-06,7.6160780588306975e-06,2.794981201609745e-07
295,349,6.252573252222874e-06,7.793180152459145e-06,7.6167805342048765e-06,2.7192907746723435e-07
296,324,6.252573252222874e-06,7.793180152459145e-06,7.635432839906316e-06,2.3141993280199357e-07
297,340,6.252573252222874e-06,7.793180152459145e-06,7.624937364890973e-06,2.442466246084635e-07
298,352,6.252573252222874e-06,7.793180152459145e-06,7.613315366043847e-06,2.533887078848988e-07
299,347,6.314568934106439e-06,7.793180152459145e-06,7.613792855765174e-06,2.5245624351867666e-07
