generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
281,345,3.146961600710907e-05,3.337959626818839e-05,3.285213214803311e-05,4.1501925760483046e-07
282,340,3.165726700819695e-05,3.337959626818839e-05,3.28476242950401e-05,4.0260694206686663e-07
283,329,3.165726700819695e-05,3.337959626818839e-05,3.2859034408439366e-05,3.838024548704676e-07
284,335,3.1747974780079306e-05,3.337959626818839e-05,3.2844650437515195e-05,3.7494375296791805e-07
285,336,3.13173317198802e-05,3.337959626818839e-05,3.2844483011783496e-05,3.768819104035149e-07
286,342,3.16149072160777e-05,3.337959626818839e-05,3.287907352533667e-05,3.449606237781785e-07
287,340,3.16149072160777e-05,3.337959626818839e-05,3.2868497276940814e-05,3.3357294507509453e-07
288,343,3.16149072160777e-05,3.337959626818839e-05,3.28718942260202e-05,3.4013811073866906e-07
289,326,3.023894018968551e-05,3.355175526140394e-05,3.286685603884696e-05,3.8690148816921177e-07
290,336,3.023894018968551e-05,3.355175526140394e-05,3.284910369423946e-05,4.015593845564872e-07
291,324,3.152981781231917e-05,3.337959626818839e-05,3.283981865224802e-05,3.902321043923174e-07
292,339,3.152981781231917e-05,3.337959626818839e-05,3.2827821702136166e-05,4.027128469717648e-07
293,346,3.1614448902449554e-05,3.3415864124441034e-05,3.283927487340079e-05,4.056851037887703e-07
294,346,3.1614448902449554e-05,3.337959626818839e-05,3.28454079480456e-05,3.7868446622120975e-07
295,349,3.140357651694969e-05,3.358591807330553e-05,3.283132417535682e-05,3.6878032280678485e-07
296,324,3.140357651694969e-05,3.358591807330553e-05,3.284321140922161e-05,3.466375392011381e-07
297,340,3.140357651694969e-05,3.358591807330553e-05,3.2816841548656626e-05,3.593880280646457e-07
298,352,3.140357651694969e-05,3.358591807330553e-05,3.279254994327553e-05,3.8014806796656767e-07
299,347,3.1266089208485314e-05,3.358591807330553e-05,3.280220634494641e-05,3.8758760939047615e-07
