generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
282,340,3.3692333896777416e-05,3.5134947843065475e-05,3.4579608600169815e-05,3.6166847211893655e-07
283,329,3.3692333896777416e-05,3.5134947843065475e-05,3.458953113436992e-05,3.4563110642939043e-07
284,335,3.3692333896777416e-05,3.5134947843065475e-05,3.4573012049021234e-05,3.353080263993004e-07
285,336,3.322231580394686e-05,3.5134947843065475e-05,3.456845404402212e-05,3.416821630560358e-07
286,342,3.3531859795229494e-05,3.5134947843065475e-05,3.459259748240105e-05,3.182814636695059e-07
287,340,3.3531859795229494e-05,3.555319337557271e-05,3.458087597959547e-05,3.206557083790825e-07
288,343,3.3531859795229494e-05,3.555319337557271e-05,3.458771980250046e-05,3.272625280830036e-07
289,326,3.3531859795229494e-05,3.555319337557271e-05,3.459010757528347e-05,3.4217510338231116e-07
290,336,3.3531859795229494e-05,3.555319337557271e-05,3.4585358393465575e-05,3.47673846370793e-07
291,324,3.3692333896777416e-05,3.555319337557271e-05,3.4573361551449704e-05,3.454971297167173e-07
292,339,3.287465312287618e-05,3.557344955767522e-05,3.456260459686635e-05,3.6353025836166624e-07
293,346,3.3671702608267306e-05,3.557344955767522e-05,3.4579299775620175e-05,3.6716901411031397e-07
294,346,3.366323010773923e-05,3.5292838776282805e-05,3.4581466528033415e-05,3.463624824688768e-07
295,349,3.366323010773923e-05,3.5292838776282805e-05,3.457238860524587e-05,3.3221476951022837e-07
296,324,3.366323010773923e-05,3.5292838776282805e-05,3.457536270557047e-05,3.206405813573547e-07
297,340,3.341747215007276e-05,3.5292838776282805e-05,3.4555955483420774e-05,3.318557913433527e-07
298,352,3.337396770917685e-05,3.5292838776282805e-05,3.453458493147617e-05,3.4788287906318514e-07
299,347,3.341747215007276e-05,3.5292838776282805e-05,3.454332022273736e-05,3.51581219728785e-07
