generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
275,330,1.5581101734944574e-05,2.1687774390811185e-05,2.0916543935396176e-05,7.93715278310789e-07
276,326,1.5113049287733784e-05,2.1687774390811185e-05,2.0859608070239304e-05,9.873248704998107e-07
277,349,1.635629600221935e-05,2.1687774390811185e-05,2.0949101095761193e-05,8.058937585353744e-07
278,342,1.62731317562977e-05,2.1687774390811185e-05,2.096288035615747e-05,8.21624069565211e-07
279,340,1.718032487167212e-05,2.175294018448216e-05,2.0935445716002577e-05,8.158994649905815e-07
280,341,1.5274361430726368e-05,2.175294018448216e-05,2.0922629439540183e-05,8.813392870427777e-07
281,349,1.7418989210390625e-05,2.175294018448216e-05,2.100827920737517e-05,7.309265016718415e-07
282,354,1.6382623039358335e-05,2.175294018448216e-05,2.0932106378603038e-05,9.123258862556261e-07
283,319,1.4983782621821813e-05,2.175294018448216e-05,2.0881660064832533e-05,9.62431166011724e-07
284,332,1.5090524623632288e-05,2.175294018448216e-05,2.0895047738721988e-05,9.544896401087904e-07
285,330,1.5090524623632288e-05,2.1927966216234228e-05,2.0945593237866946e-05,9.205844906641196e-07
286,350,1.5090524623632288e-05,2.1927966216234228e-05,2.0871222126586975e-05,1.038827082473974e-06
287,341,1.5090524623632288e-05,2.1927966216234228e-05,2.0990065185815696e-05,9.350163832170815e-07
288,354,1.5090524623632288e-05,2.1927966216234228e-05,2.099811499982079e-05,8.942811498843554e-07
289,341,1.7003121960659948e-05,2.1927966216234228e-05,2.1039086956429422e-05,8.5992196725766e-07
290,354,1.5129809711366651e-05,2.2152826103898993e-05,2.1001983592653195e-05,9.455295253065529e-07
291,344,1.5129809711366651e-05,2.1927966216234228e-05,2.1010351988773225e-05,9.498881415286153e-07
292,337,1.5129809711366651e-05,2.1927966216234228e-05,2.0972242183571535e-05,1.0116884854582692e-06
293,353,1.5129809711366651e-05,2.1927966216234228e-05,2.093728485369854e-05,1.0641481463277207e-06
294,354,1.5129809711366651e-05,2.2156496559639228e-05,2.0972157750437487e-05,1.0260476128533797e-06
295,329,1.584539359796418e-05,2.1927966216234228e-05,2.1013668360126297e-05,8.913498790820039e-07
296,364,1.584539359796418e-05,2.1927966216234228e-05,2.093610570553408e-05,9.601782533802586e-07
