generation,evaluated_individuals,min_fitness,max_fitness,avg_fitness,std_fitness
210,348,5.623525989850653e-06,8.522602173255528e-06,6.999380462173983e-06,5.800851282752117e-07
211,369,5.576775518559413e-06,8.51986285788209e-06,7.013913455127657e-06,5.712583832381506e-07
212,362,5.576775518559413e-06,8.51986285788209e-06,7.033430929323854e-06,5.770021211061541e-07
213,354,5.576775518559413e-06,8.51986285788209e-06,6.9794829375587615e-06,5.448497087276646e-07
214,357,5.535075869344372e-06,8.716462929031969e-06,6.9738648284454505e-06,5.408458679659888e-07
215,357,5.5644090310838375e-06,8.326705094257203e-06,6.95862819789061e-06,5.719649961731775e-07
216,353,5.497790610945953e-06,8.344083341157163e-06,6.9459322519334354e-06,5.572647429635207e-07
217,362,5.570929445033086e-06,8.638242887801969e-06,6.956102014933713e-06,5.765160447088227e-07
218,355,5.570929445033086e-06,8.638242887801969e-06,6.992885708914345e-06,5.804607539235718e-07
219,351,5.535872998198887e-06,8.638242887801969e-06,7.0137921798911254e-06,5.832573600905975e-07
220,361,5.535872998198887e-06,8.638242887801969e-06,6.971210945873639e-06,5.935847666092682e-07
221,347,5.458789986973553e-06,8.638242887801969e-06,6.9830674080466135e-06,5.748094305133364e-07
222,354,5.1986899753159344e-06,8.671808954821882e-06,6.972183092491472e-06,5.4145528452098e-07
223,365,5.697949614703024e-06,8.671808954821882e-06,7.013651541372393e-06,5.243842552452372e-07
224,368,5.409203726720256e-06,8.671808954821882e-06,7.009313870456135e-06,5.395308141168998e-07
225,349,5.709506439677036e-06,8.671808954821882e-06,7.066197865786214e-06,5.488658029335415e-07
226,353,5.668866476328609e-06,8.671808954821882e-06,7.030406953713433e-06,5.724750216317364e-07
227,362,5.668866476328609e-06,9.00771859756294e-06,7.070343128982204e-06,5.655096018323927e-07
228,364,5.48737660164589e-06,8.536265371840172e-06,7.037040709502953e-06,5.651587190575207e-07
229,356,5.668866476328609e-06,8.337215934610385e-06,7.013533190367071e-06,5.608639820506521e-07
230,345,5.668866476328609e-06,8.100770317188946e-06,6.983795112151744e-06,5.382323558824751e-07
231,353,5.668866476328609e-06,8.061140202852865e-06,6.958818195521968e-06,5.521631273805097e-07
232,359,5.55645916838448e-06,8.471326050320483e-06,6.957000228037948e-06,5.617069882414131e-07
233,350,5.593662110343108e-06,8.163964347788467e-06,7.016182175783389e-06,5.626084822137075e-07
234,339,5.593662110343108e-06,8.216516055938199e-06,7.0658756093931405e-06,5.752238931275967e-07
235,352,5.430412212026237e-06,8.204839399375111e-06,7.0614543750035265e-06,5.533433518963749e-07
236,359,5.430412212026237e-06,8.219522381047646e-06,7.06068952625453e-06,5.261892830801606e-07
237,352,5.422684914224047e-06,8.598502097324886e-06,7.042144219225474e-06,5.19313718926319e-07
238,346,5.422684914224047e-06,8.598502097324886e-06,6.972946242539621e-06,5.195456140850191e-07
239,360,5.422684914224047e-06,8.219522381047646e-06,7.002649115098814e-06,4.964435848517143e-07
240,365,5.422684914224047e-06,8.08976182351675e-06,6.960361327802161e-06,4.99605292874074e-07
241,366,5.422684914224047e-06,8.435925259008152e-06,7.006918326935951e-06,4.878171235193859e-07
242,357,5.422684914224047e-06,8.227650212499808e-06,6.997507631722339e-06,4.757249095389175e-07
243,351,5.422684914224047e-06,8.537116164748083e-06,6.991960126843288e-06,4.838798666630183e-07
244,343,5.971795064126366e-06,8.537116164748083e-06,7.011923720705545e-06,4.823660826269447e-07
245,355,5.870455191203653e-06,8.24414393486812e-06,6.969127507021167e-06,4.543762638747859e-07
246,361,5.7939545290860285e-06,8.24414393486812e-06,6.971658168178781e-06,4.826125215403035e-07
247,361,5.697267143911205e-06,8.329732886528801e-06,6.960361204814304e-06,4.933181978346019e-07
248,359,5.796138036082251e-06,8.329732886528801e-06,6.935887906268699e-06,4.721792998972691e-07
249,341,5.88752800590262e-06,8.373347026642402e-06,6.911820608498977e-06,4.782450838954559e-07
250,347,5.804491215133632e-06,8.373347026642402e-06,6.947115948700672e-06,4.904934349921948e-07
251,360,5.848495373954595e-06,8.481028058347337e-06,6.945684597886615e-06,5.055942185904965e-07
252,352,5.807963957074116e-06,8.481028058347337e-06,6.980267179637536e-06,5.152040067168264e-07
253,347,5.6748112111351335e-06,8.373347026642402e-06,7.001847154663171e-06,5.151940651306894e-07
254,357,5.856421384656441e-06,8.373347026642402e-06,7.001097061252465e-06,4.863477902882847e-07
255,351,5.758826564087754e-06,8.348825529663992e-06,7.001157783521077e-06,4.848041272879015e-07
256,357,5.758826564087754e-06,8.237762606664105e-06,6.978804936166687e-06,4.972786455137459e-07
257,357,5.8676893922981355e-06,8.078760965392974e-06,7.0140560055720495e-06,4.883289250340072e-07
258,352,5.6342200932657466e-06,8.623965557823253e-06,6.979623852291993e-06,4.925944705516433e-07
259,361,5.807558981355338e-06,8.623965557823253e-06,7.01113390165885e-06,4.889057637774725e-07
260,351,5.8880779884773e-06,8.623965557823253e-06,7.0309407243362795e-06,5.016342059456091e-07
261,336,5.823586686400439e-06,8.623965557823253e-06,7.045775952758322e-06,5.213013252324558e-07
262,355,5.823586686400439e-06,8.773278812335809e-06,7.06545802797907e-06,5.148973899497209e-07
263,358,5.755723262195865e-06,8.773278812335809e-06,7.0680269077385875e-06,5.38637374301586e-07
264,349,5.823586686400439e-06,8.773278812335809e-06,7.081647718236247e-06,5.476324640000263e-07
265,363,5.754841268282325e-06,8.773278812335809e-06,7.026927751981968e-06,5.371690400502983e-07
266,357,5.754841268282325e-06,8.773278812335809e-06,7.023839832561531e-06,5.155122902982852e-07
267,356,5.754841268282325e-06,8.376254156644033e-06,6.9770510287151595e-06,5.075842419506782e-07
268,341,5.754841268282325e-06,8.376254156644033e-06,6.981615788961584e-06,4.976942684223156e-07
269,352,5.754841268282325e-06,8.305944769835501e-06,6.953279354800899e-06,4.937139028397567e-07
270,363,5.601000782099685e-06,8.25586682149976e-06,6.950993904083672e-06,4.559938382726078e-07
271,351,5.601000782099685e-06,8.25586682149976e-06,6.968261983799558e-06,4.7183765870206913e-07
272,364,5.601000782099685e-06,8.32898368601251e-06,6.960949085397291e-06,4.886408170072348e-07
273,367,5.573987369666796e-06,8.32898368601251e-06,6.968851928196646e-06,5.047250404382107e-07
274,352,5.601000782099685e-06,8.25586682149976e-06,6.99608439582484e-06,5.052122748014827e-07
275,368,5.601000782099685e-06,8.25586682149976e-06,6.987084327304099e-06,5.344256115834576e-07
276,370,5.601000782099685e-06,8.368338703756712e-06,6.943236792041124e-06,5.147960511819546e-07
277,356,5.601000782099685e-06,8.2175991604226e-06,6.962629393398024e-06,4.999920918850501e-07
278,346,5.657268951378537e-06,8.2175991604226e-06,7.003175456737432e-06,5.084174209785728e-07
279,355,5.801041786739659e-06,8.225308085269481e-06,7.001579294084625e-06,5.015180789290048e-07
280,362,5.77108074430361e-06,8.523733735296789e-06,6.989826620662051e-06,5.087006081922647e-07
281,355,5.6599879406469315e-06,8.523733735296789e-06,6.937804521713977e-06,5.263285588498702e-07
282,360,5.77108074430361e-06,8.523733735296789e-06,6.9545222953950496e-06,5.433181185250609e-07
283,356,5.654229709047031e-06,8.523733735296789e-06,6.997988431264419e-06,5.330860950181949e-07
284,350,5.821168554171988e-06,8.523733735296789e-06,7.003083552780935e-06,5.334747283246503e-07
285,339,5.734032524757972e-06,8.541923032050392e-06,7.042262836354493e-06,5.304584716110378e-07
